STULS,ESCS,DISCLIMA,TEACHSUP,DIRINS,PERFEED,EMOSUPS,STIMREAD,ADAPTIVITY,TEACHINT,PERCOMP,PERCOOP,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,EUDMO,SWBP,RESILIENCE,MASTGOAL,BELONG,BEINGBULLIED,gender,TEACHBEHA,SBHL,PV1READ
7,1.0444,0.627,0.7015,0.6532,2.0165,-0.6576,1.0383,2.0073,1.1908,-0.114,0.6012,0.4667,0.7871,-0.1015,0.3335,-0.9827,0.1869,-0.0328,-0.5467,-0.3184,0.2907,1,-2.0409,1,1
9,0.3516,0.2621,1.314,1.8202,0.5121,0.6402,2.0871,2.0073,1.8245,-0.043,1.6762,1.0844,0.7871,-0.1015,0.4637,0.2621,1.2386,0.7396,-0.4347,2.7249,-0.7823,2,-0.7733,1.3333334,1
7,0.6778,0.627,-0.2023,0.7198,-1.6391,-1.3914,0.2432,0.635,-1.0615,-1.1539,0.6012,1.0844,-0.2047,1.1448,-0.0288,-0.9827,-0.3236,0.3858,0.7181,-1.186,-0.7823,2,1.1337,1,1
7,1.1506,0.9134,1.314,0.3737,0.5121,1.0346,0.1808,0.4572,-0.6734,0.6912,-0.9391,0.0321,0.849,0.487,-0.0288,1.7411,-1.3959,-0.109,-1.2438,-0.1562,1.2618,2,-1.419,1.3333334,1
9,1.172,2.0345,1.314,1.8202,-0.3253,1.0346,1.3517,0.5437,1.8245,0.2865,0.6012,1.0844,0.7871,0.6291,-0.4342,-0.3121,0.7301,0.4152,-0.2151,0.2243,-0.7823,1,0.933,1,1
3,0.0873,0.0444,-0.2023,-0.1809,-0.0008,-0.6576,-0.0716,0.1915,-0.6079,0.6912,-0.9391,-0.6583,-0.2661,-0.1015,0.4637,-0.6723,-0.5928,-0.0614,-0.6331,-0.7764,1.7926,2,1.6842,1,1
8,0.731,1.3671,1.314,0.6525,2.0165,1.0346,2.0871,2.0073,1.8245,0.202,0.9995,-2.5375,1.2643,-0.1015,-0.0288,-0.4066,0.1869,-0.5325,0.8753,0.0716,-0.7823,1,3.7879,1,1
8,0.639,2.0345,1.314,1.1049,0.7743,1.0346,2.0871,2.0073,1.2403,1.2903,1.6762,1.0844,2.0054,1.8164,0.4637,-0.9827,0.1869,1.6219,0.7181,0.9517,-0.7823,1,1.7189,1,1
10,-0.4878,0.1938,1.314,1.8202,2.0165,1.0346,-0.62,2.0073,1.8245,0.2865,1.6762,0.0281,0.1244,0.5693,-0.3799,0.2621,0.5012,1.217,0.3468,0.4402,-0.7823,2,-0.7733,1.6666666,1
10,-0.8023,-0.0424,-0.5488,1.1049,-0.3253,0.6402,-0.0999,0.1041,-0.8687,-0.043,0.6012,0.0281,-0.2047,-0.1015,-0.4342,-0.9827,1.2386,-0.7622,0.1447,-0.3184,1.2618,2,-1.2356,1,1
5,0.8488,2.0345,-0.7366,-1.3309,-0.3253,-0.6576,0.1463,1.1813,0.1744,0.444,0.6012,0.0083,0.1956,-0.6545,1.8905,-0.9827,0.1869,-0.8738,0.8753,-0.6659,-0.7823,1,-0.7733,1,1
8,0.5142,2.0345,1.314,0.373,2.0165,1.0346,2.0871,2.0073,1.8245,2.0378,0.9995,-2.5375,2.0054,1.8164,-0.0005,0.8126,0.1869,1.111,0.9703,0.6401,-0.7823,1,-2.0409,1,1
8,0.1842,-0.1836,-1.3345,-0.419,-1.256,1.0346,0.1494,-0.1716,-0.2934,-0.6142,-0.9391,1.0844,0.1956,0.6291,0.3335,-0.9827,0.1869,-0.4298,0.3468,0.6818,0.7703,2,3.0494,1,1
7,-0.0778,0.9207,0.7015,0.286,0.7743,1.0346,1.0741,0.1041,0.8674,0.2865,-0.1855,0.0083,-0.2661,0.487,-0.4342,-0.0193,1.2386,0.4558,-0.094,-0.4415,-0.7823,1,-1.2225,1,1
6,0.9764,0.8946,0.385,-0.7598,1.458,0.5029,0.7551,0.1067,0.6134,0.2865,0.6012,1.0844,0.1956,0.7068,-0.2459,1.348,0.1869,-0.0328,1.8524,-1.0499,0.2907,2,0.9255,2,1
2,1.163,0.7287,1.314,1.8202,-0.6555,1.0346,2.0871,2.0073,0.7222,2.0378,1.6762,0.4626,0.6314,-0.707,1.8905,1.7411,0.3385,0.8496,0.5761,-0.0599,-0.7823,2,-1.2356,1,1
9,0.6608,2.0345,1.314,1.8202,1.3514,0.6364,2.0871,2.0073,1.8245,-1.0299,1.6762,1.0844,2.0054,1.1448,-1.059,1.7411,-0.5928,1.2011,1.8524,0.5251,-0.7823,2,0.6015,1,1
7,-0.917,2.0345,1.314,0.2336,0.5121,-0.6576,0.4764,0.5464,0.6797,-0.6142,0.6012,0.0083,0.1956,-0.6545,-0.4342,-0.569,0.1869,-0.8273,-0.094,0.0427,-0.7823,1,-0.7733,1,1
9,0.8677,0.2108,1.314,0.006,2.0165,1.0346,0.5102,1.1853,0.6797,0.2865,0.6012,1.0844,2.0054,0.6291,-0.0288,-0.3121,-0.5928,1.6438,-0.202,2.7249,-0.7823,2,2.8515,1,1
4,-0.5907,-0.0424,-0.8998,-0.7598,-0.6555,-0.6576,-0.3644,-1.0504,-0.2934,0.202,-0.2119,1.0844,0.1956,0.6291,0.4637,0.2621,-0.5928,-0.5536,0.3468,-0.7386,0.7703,1,0.933,1,1
5,-0.4365,0.2621,1.314,-0.0424,-0.3253,-0.6576,-0.1313,-0.9282,-0.5905,-0.6142,0.6012,1.0844,0.571,-0.1015,1.8905,-0.9827,1.2386,-1.0974,0.3468,-0.3184,0.1462,1,0.9677,1.3333334,1
10,0.413,2.0345,-0.2327,-0.1815,1.458,1.0346,0.8629,-0.474,0.5665,-0.1532,0.9995,1.0844,2.0054,1.8164,-1.2792,1.7411,0.1869,1.111,-0.2151,0.5166,-0.7823,2,-2.0409,1,1
6,0.076,2.0345,-1.6637,-0.9726,-1.6391,-1.5824,0.2464,-2.2652,0.1744,0.6912,-0.9391,1.0844,2.0054,0.6291,-0.2459,-0.4066,-0.5928,-0.4531,0.3468,-1.1735,1.1928,2,0.6015,1,1
8,0.0437,2.0345,0.7015,0.0054,0.5121,0.2127,1.4931,0.7368,0.1744,1.2186,0.6012,0.0083,-0.2047,0.6291,-0.4342,0.2621,0.7301,-0.0614,-0.2151,-0.4415,-0.7823,2,-1.2356,1,1
5,1.0162,2.0345,1.314,-1.0988,1.5844,-1.1817,2.0871,1.1813,1.8245,0.6912,0.6012,0.0083,-0.9792,0.5693,-0.5311,-0.9827,-0.3236,0.3611,-0.8444,-0.8423,0.2907,1,2.0528,1,1
8,0.3546,0.5156,-0.2023,0.0054,1.0514,1.0346,0.5441,0.7368,0.1744,-0.6142,1.0891,1.0844,1.2643,1.1448,-1.2792,0.2621,0.7301,0.4398,1.008,0.2342,-0.7823,2,0.6479,1.3333334,1
6,0.3497,-0.0424,-0.3971,-0.8332,-0.3253,-0.6576,0.5102,-0.5786,0.636,1.563,0.6012,1.0844,0.571,0.5693,-0.2006,0.2621,-0.5928,-0.4684,0.7181,-0.445,-0.7823,2,1.0265,2,1
8,0.613,1.3671,0.7015,1.1049,0.7743,0.3622,1.0419,1.323,0.6797,-0.1532,0.6012,1.0844,0.849,0.6291,-0.2006,-0.3121,-1.1176,-0.4684,0.9703,0.3018,-0.7823,2,0.6015,1,1
6,1.2909,1.0294,0.4394,-1.0487,-0.99,-1.0657,0.4072,-0.5786,0.6134,1.2186,-1.4801,-0.6583,-0.6888,-0.6545,1.8905,-2.1464,-1.1176,-1.4832,-0.0598,-0.8223,-0.7823,1,-0.9033,1,1
6,0.1887,-0.0424,-0.2023,0.3183,0.7743,0.2169,-0.0999,-0.1716,0.1744,1.2186,0.6012,0.4667,-0.2047,-0.1015,-0.2006,-0.9827,-0.5928,-0.8386,0.5761,-0.3184,0.7703,2,-2.0409,1,1
8,0.99,0.7767,1.314,0.5467,-0.3253,1.0346,2.0871,0.3721,0.658,2.0378,-0.9391,1.0844,-1.0214,0.5693,0.4637,-0.267,0.1869,0.7872,-1.2438,1.4326,-0.7823,1,0.933,1.3333334,1
8,0.6349,2.0345,-0.2023,-0.2546,0.3993,-0.6576,1.0419,0.4572,0.1744,0.6912,0.6012,0.4667,0.1956,-0.1015,-0.13,-0.6723,1.2386,-0.0614,0.3468,0.3018,0.2907,1,2.2703,1,1
7,1.0852,2.0345,1.314,1.8202,2.0165,1.0346,2.0871,2.0073,1.8245,0.2865,0.6012,1.0844,-0.5707,0.6291,-0.2718,1.348,0.7301,2.3693,0.7181,-0.3086,-0.7823,1,-0.5079,1.3333334,1
4,0.9928,2.0345,0.2485,0.8667,2.0165,-0.6576,0.5102,2.0073,-0.8967,-0.043,-0.5358,-0.6583,1.1811,0.487,-0.4342,0.2621,-0.5928,-0.0614,0.3468,-0.6843,-0.7823,2,1.1337,1,1
4,-0.8552,2.0345,-0.1605,0.006,0.5121,0.2169,0.4764,-0.474,0.1744,0.2865,-0.1855,-0.6583,0.1956,-0.6545,-0.2006,-0.9827,-0.5928,-0.5536,-0.3507,-0.8186,-0.7823,1,1.6299,1,1
7,-0.7526,2.0345,1.314,1.8202,0.2012,1.0346,2.0871,0.1915,1.8245,-0.3035,0.6012,1.0844,0.1956,1.1448,0.4637,0.9269,0.7301,-0.0328,-0.094,0.6818,-0.7823,1,1.8947,1,1
2,1.073,-2.7124,-2.7106,1.8202,2.0165,1.0346,2.0871,2.0073,1.8245,2.0378,-2.1428,-0.6198,0.7262,-1.034,0.052,1.7411,-1.3186,0.7728,-2.5252,-0.2001,0.2907,2,3.7879,1.3333334,1
7,-0.1503,2.0345,0.039,-0.8332,-0.6555,1.0346,-1.0333,-1.0467,0.1744,0.2865,0.6012,1.0844,0.1956,-0.1015,0.8207,-0.9827,0.1869,-0.0614,-0.094,0.3018,0.2907,2,-1.2356,1,1
9,1.4483,2.0345,1.314,0.286,0.3993,-0.6576,0.7551,1.1853,0.9276,-0.043,0.6012,-0.6583,0.1956,0.487,-0.687,-0.267,0.5012,-0.4684,0.5761,0.0348,-0.7823,1,-1.2225,1,1
4,1.1587,-0.3092,-1.2443,-1.0493,-0.3253,-0.9122,-0.6575,-2.2652,-0.8262,-1.1126,-0.9391,-1.1507,-0.2047,-0.6545,0.4637,-0.9827,-0.5928,-1.0352,-0.6331,-0.3184,-0.7823,2,0.0104,1,1
7,1.4123,2.0345,1.314,1.1049,2.0165,1.0346,2.0871,2.0073,1.3209,0.6912,0.6012,1.0844,1.1811,1.8164,-1.4869,1.7411,1.2386,1.6219,-0.0474,0.0595,-0.7823,1,-0.7833,1.3333334,1
6,-1.0363,0.3529,-0.7857,0.5853,-1.6391,1.0346,0.5102,0.1915,-0.8687,-0.2309,-0.4213,-1.1507,0.1956,0.6291,1.3423,-0.9827,0.1869,-0.8579,-0.3152,-1.8546,-0.7823,2,-1.2356,1,1
6,1.8929,-0.9005,1.314,-0.6245,0.5121,1.0346,1.5391,0.1915,0.8674,0.2865,-0.9391,1.0844,1.2643,1.0596,-0.4342,-0.3121,0.1869,0.7872,0.8347,-0.0633,-0.7823,1,-0.3818,1,1
7,-0.6782,0.627,0.1597,-1.0994,1.3514,1.0346,1.3517,0.937,1.8245,-1.1126,-0.4213,-0.6583,0.849,-0.1015,-0.0288,-0.9827,-0.3236,-1.0974,-0.094,-0.0312,-0.7823,1,-0.1274,1.3333334,1
8,0.9712,1.0294,0.4394,-0.5066,-0.3253,1.0346,0.0236,0.1915,0.1744,-1.1126,-0.9391,1.0844,0.1956,-0.1015,0.4637,-0.523,0.1869,-0.8109,0.1447,0.2243,0.2907,1,1.0265,1,1
9,1.3653,0.7767,-0.0037,-0.3001,0.5121,1.0346,1.0419,-0.1687,0.9684,1.563,-0.0169,1.0844,1.2643,0.487,1.8905,0.2621,0.1869,-0.4957,-1.7872,-0.0553,-0.7823,1,-0.1274,1,1
4,1.1405,2.0345,0.2148,1.1049,0.7743,-1.5824,1.3517,0.1067,1.2662,-0.1532,0.6012,1.0844,-0.2661,-0.1015,-0.3799,-0.6723,-1.566,-0.8273,-1.4271,-0.3184,-0.7823,2,3.0494,1,1
10,0.6334,2.0345,1.314,1.8202,2.0165,1.0346,2.0871,2.0073,1.8245,-1.1126,0.9747,1.0844,0.1956,-0.1015,-0.4342,0.9269,1.2386,0.4152,1.8524,0.6344,-0.7823,2,2.1583,1,1
9,1.5784,-0.163,1.314,0.3737,2.0165,1.0346,2.0871,-0.0763,1.3209,-1.0299,-0.4213,0.0083,-0.2661,0.5693,-1.2319,0.8126,1.2386,-0.4684,-1.2137,0.6818,-0.7823,2,2.1583,1,1
9,0.7215,0.4922,1.314,0.006,0.2012,1.0346,-0.3644,-0.9282,0.3345,-0.4045,1.2992,1.0844,0.4352,-0.1015,-1.2792,-0.6723,0.1869,0.3139,0.5761,0.6818,-0.7823,2,3.7879,1,1
8,0.8787,2.0345,1.314,0.6532,0.7743,1.0346,2.0871,0.8329,1.8245,0.6912,0.6012,1.0844,0.1956,0.6291,-0.2006,-0.6723,-1.1176,-0.4531,0.5761,0.0731,-0.7823,1,0.9651,1,1
9,0.3883,0.9134,1.314,0.286,2.0165,1.0346,0.6521,1.323,1.8245,-0.043,1.6762,0.4667,1.2643,1.1448,-0.2459,1.348,0.1869,-0.8579,0.7181,0.5166,-0.7823,1,2.2703,1.3333334,1
6,0.8228,0.4922,0.4394,-0.5072,0.7743,1.0346,0.5102,0.1041,0.1744,0.6912,1.3256,0.0083,0.7871,0.5693,0.4637,-0.9827,0.1869,-0.8109,-1.526,-0.445,-0.7823,2,-0.3818,1,1
7,-1.3836,1.2471,-0.3971,-0.0899,0.5121,1.0346,0.1494,0.1041,0.1744,0.6912,0.6012,0.0042,0.1956,-1.071,-0.4342,-0.3121,-0.5928,-0.0614,-0.3152,-0.5635,0.7703,2,2.2703,1,1
9,0.6831,0.7767,0.4522,1.8202,-1.256,1.0346,0.3422,-0.4708,1.3209,-1.36,0.6894,0.4667,0.2653,0.5693,0.4637,0.2621,1.2386,0.3858,1.4751,0.6818,-0.7823,1,3.0494,1.3333334,1
8,1.216,2.0345,0.7015,-1.0493,-0.3253,-0.9167,1.4931,0.1014,1.8245,-1.36,1.6762,1.0844,0.3709,0.9982,1.0671,-0.9827,-0.0214,-0.5787,0.4317,-0.0647,-0.7823,1,-2.0409,1,1
5,-1.8485,0.7843,0.7015,-0.3001,0.5121,-0.6576,0.1494,0.1915,0.6797,-0.043,0.9995,0.0083,-0.2661,0.5693,-0.4342,0.2621,-0.5928,-1.0974,-0.5266,-0.4415,-0.7823,1,1.9913,1.3333334,1
10,1.0304,-0.6585,-0.3352,-1.4163,-0.1625,1.0346,-1.3058,-1.601,-1.1572,-1.0436,-0.0682,-0.6117,-0.1017,0.7068,-1.8939,-0.92,1.2386,1.2011,0.7603,2.7249,1.4721,2,1.1337,1.3333334,1
8,0.8848,2.0345,0.2148,1.0055,0.7743,-0.6576,2.0871,0.8329,1.8245,0.2865,0.6012,0.0083,1.2643,-0.1015,0.4637,0.2621,-1.1176,-0.5536,0.1123,-0.3184,-0.7823,2,-2.0409,1,1
4,1.011,1.1945,0.3485,0.6532,2.0165,0.5029,2.0871,0.8329,1.8245,0.6912,-0.1855,1.0844,1.2643,1.1448,0.3335,1.7411,-0.5928,0.7872,0.8753,-0.8996,0.7703,2,-2.0409,1.3333334,1
5,0.1271,-0.4825,-0.5575,0.0846,-0.6555,0.2127,-0.103,0.1915,-0.6413,-0.043,0.6012,1.0844,0.1956,0.0273,0.4637,-0.4066,-0.5928,-0.8109,0.1123,-1.186,-0.7823,1,-2.0409,1,1
8,-0.3472,-0.4825,1.314,0.7198,-0.0363,0.2169,1.1506,0.8329,1.8245,-0.4045,-0.1855,0.0042,-0.2047,0.1187,1.3423,-0.6723,1.2386,-0.8386,0.7181,-0.3184,-0.7823,2,-1.2356,1,1
4,0.9743,-0.0424,0.039,-0.9726,0.5121,1.0346,2.0871,1.1813,1.2662,1.1473,-0.3047,0.0083,1.1811,0.9982,1.8905,0.9269,1.2386,1.217,-0.3152,-0.3184,-0.7823,1,-0.1274,1,1
6,0.8873,1.3671,0.481,1.1049,0.7743,0.2169,0.2432,1.1813,0.1744,2.0378,-1.5068,0.4667,0.849,0.5693,-0.4342,1.243,-1.3959,0.3858,1.2329,-0.5665,0.2907,2,0.6479,1,1
8,1.1522,2.0345,0.7628,1.8202,0.5121,1.0346,2.0871,2.0073,1.8245,0.2865,1.6762,1.0844,0.7871,1.8164,0.052,0.2621,1.2386,2.3693,1.4751,0.7274,-0.7823,1,-0.3818,1,1
9,0.8324,-0.0424,-1.1481,-1.3843,0.2012,1.0346,-0.3644,-0.5786,-0.6079,0.2865,0.6012,-0.6583,0.1956,-0.1015,0.8207,-0.3121,-0.5928,-1.3068,-0.094,-0.6659,-0.7823,1,3.7879,1,1
5,-0.259,0.5409,1.314,1.8202,-0.3253,-0.6576,0.5102,-0.5786,0.1744,-0.6142,-0.1855,1.0844,-0.2047,-1.3692,0.4637,-0.9827,-1.1176,-1.0974,-0.4347,-0.5635,0.8615,1,0.9255,1,1
6,1.1168,2.0345,0.3485,1.8202,0.7743,1.0346,2.0871,2.0073,1.8245,1.2903,1.6762,1.0844,1.1811,1.1448,-0.0005,1.7411,0.7301,1.5024,1.2329,-0.4493,0.8233,1,-1.2356,1.3333334,1
6,-1.0221,2.0345,0.7015,1.8202,2.0165,-1.8649,2.0871,2.0073,1.8245,0.0646,0.9747,1.0844,2.0054,0.7068,-1.109,-1.306,0.1869,1.6219,-1.0375,-1.0087,2.9705,2,-2.0409,1.3333334,1
9,0.2551,2.0345,1.314,1.1049,0.7743,1.0346,2.0871,0.4572,0.1744,0.2865,0.6012,0.0281,-0.2047,-0.1015,0.4637,-0.6723,0.1869,-1.0974,0.0337,-0.7764,-0.7823,2,1.3713,1,1
6,-0.5252,2.0345,0.7628,0.5467,0.3993,0.2169,1.0419,1.1853,1.8245,-0.043,1.6762,0.4667,0.1956,0.6291,0.4637,0.2621,1.2386,0.7872,-0.5589,-0.5635,-0.7823,1,3.7879,1,1
9,1.1685,1.4424,0.385,-0.0429,-0.3253,-0.6576,0.5102,0.1915,0.9278,-0.6142,0.6012,0.0083,0.1956,-0.707,0.4637,-0.523,0.7301,-0.5176,0.5761,-0.9111,-0.7823,1,-2.0409,1,1
5,-0.4299,0.5077,1.314,1.1049,0.2012,1.0346,2.0871,2.0073,-0.2934,1.2186,0.6012,0.0281,0.6314,-0.1015,-0.7592,0.8126,0.7301,0.7396,0.9703,-1.0317,-0.7823,1,3.7879,1,1
5,0.7413,-0.0424,-0.9306,-0.8332,-1.6391,0.2169,-1.7115,-0.9282,-1.2655,-1.36,-0.9391,-0.6583,-0.2047,-0.6545,1.8905,-1.3951,-1.4539,-1.3413,-0.8147,-1.5632,-0.7823,1,0.2266,1,1
10,-0.5631,1.0573,-0.2744,0.286,0.2012,0.6364,0.7904,1.1813,0.1744,-0.043,1.3256,-0.6583,0.849,0.5693,-0.2006,1.7411,1.2386,0.3611,-0.094,-0.3184,0.2907,1,-2.0409,1,1
9,1.0695,1.1945,1.314,1.8202,2.0165,1.0346,2.0871,2.0073,1.8245,1.2903,1.6762,1.0844,1.1811,1.8164,-1.8939,1.7411,1.2386,2.3693,1.8524,2.7249,-0.7823,2,1.8674,1,1
10,0.6083,2.0345,1.314,1.8202,-0.3253,1.0346,2.0871,2.0073,1.8245,-0.8771,1.6762,1.0844,0.849,1.8164,-0.7592,0.8126,1.2386,0.7872,1.4751,0.8801,-0.7823,1,3.7879,1,1
8,0.6324,0.2621,-0.3971,-1.385,-0.3253,1.0346,0.4764,-0.9282,-0.2934,0.6912,0.6012,0.443,-0.733,-0.1015,-0.4342,-2.1464,0.1869,-0.5536,-1.4455,0.3018,-0.7823,1,-0.7833,1,1
8,0.6341,0.7767,0.7015,0.8667,0.9044,-0.6576,1.3517,2.0073,1.8245,-0.6142,0.6012,-0.6583,0.6314,-0.1015,-0.4342,-0.3121,0.1869,0.3858,0.9703,0.0928,0.8233,2,0.9677,1,1
8,0.5905,-0.4667,0.7628,1.1049,1.3514,0.2127,0.5102,0.8329,0.6134,0.2865,0.6012,0.0083,0.1956,-0.1015,0.4637,0.2621,1.2386,-0.0614,0.4317,-0.3184,0.7703,1,-0.1274,1.3333334,1
7,1.0639,-0.0424,1.314,1.8202,0.7743,1.0346,0.5102,-0.5786,0.9684,0.9636,0.9747,1.0844,0.1956,-0.1015,0.1097,0.2621,0.5012,-0.0614,0.2224,-0.6659,-0.7823,2,2.2703,1,1
9,0.5431,1.1945,1.314,1.8202,1.5844,1.0346,2.0871,0.937,1.8245,-0.043,1.3256,1.0844,0.7871,0.487,-1.059,-0.267,0.1869,-0.4684,1.2329,0.9683,-0.7823,1,3.7879,1,1
7,1.3678,2.0345,-0.2023,-0.0424,0.7743,1.0346,1.0419,0.1915,1.3209,-0.6142,-0.2119,-0.6583,2.0054,0.5693,0.1097,0.2621,-0.5928,-0.0614,0.3468,-0.3184,-0.7823,2,2.2703,1,1
6,-1.2662,1.1945,-0.4377,0.1509,0.2012,-0.6576,0.5102,-0.2644,0.1744,0.6912,-0.9391,-0.6583,0.1956,-0.1015,-0.4342,0.2621,0.1869,-0.0614,-0.1793,-0.3184,-0.7823,1,-2.0409,1,1
8,-0.2896,0.6499,-0.2023,-0.3007,0.5121,0.2169,-0.6163,0.8329,-0.2934,1.1085,0.6012,-0.6583,2.0054,0.5693,-0.0288,-0.9827,1.2386,1.0615,0.8753,-0.6464,1.5082,2,3.0494,1,1
8,0.295,0.3529,-0.2023,0.2336,-0.6555,1.0346,0.5102,0.1067,-0.3449,0.2865,0.6012,-0.6583,0.1956,-0.1015,-0.4342,-0.9827,1.2386,-0.0614,-0.3152,0.165,0.8615,1,-0.7767,1,1
8,-1.4849,0.7767,1.314,1.1049,-0.3253,0.2169,0.2432,0.4572,1.3209,-1.0299,-0.1855,-0.6583,-0.5707,-0.1015,-0.13,-0.9827,0.1869,-0.4684,-0.5266,-0.4509,-0.7823,1,1.2471,1,1
7,1.1754,-0.0424,-0.2023,-0.2546,-0.3253,-0.6576,0.1494,-0.2644,0.6797,-0.6142,-0.9391,-0.6583,0.1956,-0.1015,0.4637,0.2621,-0.5928,-0.0614,-0.4347,-0.9111,-0.7823,1,1.6642,1,1
8,0.8528,2.0345,0.4394,0.0351,-0.0363,1.0346,0.7551,0.1067,0.1744,-0.043,0.6012,1.0844,0.1956,1.1448,0.4637,0.2621,0.5012,-0.0614,0.4683,-0.3184,-0.7823,1,1.4313,1.3333334,1
7,0.9249,2.0345,-0.1605,0.2336,0.7743,0.2169,1.3517,0.836,-0.2934,2.0378,-0.2814,1.0844,0.7871,0.5693,-0.2006,0.7522,-1.8489,0.7512,0.1123,-0.6464,1.4721,2,-0.1274,1,1
8,0.8856,2.0345,1.314,0.0836,-0.3253,1.0346,0.5102,0.4572,0.6797,0.202,1.6762,1.0844,0.1956,0.5693,-0.687,0.2621,-0.5928,-0.0614,0.3468,-0.0553,-0.7823,1,0.6015,1,1
10,0.5825,0.2621,0.4394,1.8202,0.299,-0.6576,0.5102,0.8329,0.1744,0.202,1.6762,1.0844,1.2643,1.1448,-0.4342,0.2621,-1.566,-0.4684,0.4683,-0.9803,0.8615,2,-2.0409,1,1
8,1.1857,2.0345,0.7015,1.0055,0.9044,-2.4468,1.3517,-0.0763,0.5665,-1.1126,0.9995,0.0083,-0.2661,0.487,-0.3009,0.9269,0.5012,-0.0614,-0.5589,0.2243,-0.7823,1,-1.2356,1,1
9,1.1235,2.0345,0.039,0.373,1.3514,0.2169,0.6521,0.7339,0.9888,-0.043,0.6012,1.0844,-0.2661,1.1448,-0.13,1.1963,-0.5928,-0.0328,0.4683,-0.3184,-0.7823,2,2.1689,1,1
9,-1.0889,2.0345,0.3995,0.0837,-0.6555,1.0346,-0.0042,0.937,0.1744,-0.043,0.6012,-0.6583,0.571,-0.1015,0.4637,0.2621,0.1869,-0.4531,-1.3162,0.6818,-0.7823,1,-0.3818,1,1
7,-0.6155,2.0345,-0.0348,-0.2546,0.7743,-0.6576,0.378,-0.1687,0.1744,-0.6142,0.6894,0.4667,0.4352,1.8164,0.8207,-0.6723,-0.5928,-0.7622,0.5761,-1.1156,-0.7823,1,2.2008,1.3333334,1
6,1.0708,0.6019,0.7015,-0.118,0.5121,0.2127,1.0741,0.4572,1.8245,0.6912,0.6012,-0.6583,0.1956,-0.1015,1.1422,-0.9827,-1.1176,-0.5536,-0.4347,-1.186,0.2907,2,-1.2401,1.3333334,1
7,0.7458,1.3671,-0.5088,0.006,0.5121,0.2169,0.7869,-0.1687,0.1744,0.9636,-0.0169,0.0281,0.7871,-0.1015,-0.4342,-0.3121,-1.1176,-0.4684,-1.4165,-0.1843,-0.7823,2,-0.7833,1,1
7,-1.2719,0.9207,0.7015,1.1049,0.2012,0.2127,0.5102,-0.1716,0.9276,-0.043,-0.1855,0.0083,0.1956,-0.6545,0.052,-0.3121,-0.5928,-0.144,0.0337,-0.445,-0.7823,2,2.1583,1,1
9,1.2871,1.3671,0.4394,0.0836,-0.0008,1.0346,1.1847,2.0073,0.6797,-0.043,-0.1855,1.0844,-0.2047,-0.1015,-1.2792,-2.1464,-0.5928,-0.4298,0.1447,-0.1858,-0.7823,1,-1.2356,1.3333334,1
7,0.6038,-0.0424,-1.7803,-0.2546,0.7743,1.0346,0.5102,-1.4494,-0.8547,-1.1126,-0.5107,1.0844,0.992,0.7068,-0.2006,-0.569,-1.566,0.3858,0.7181,-0.8282,0.8233,2,2.5251,1,1
5,1.1651,2.0345,0.3485,1.1049,0.7743,-0.6576,1.0419,0.4546,0.9888,0.202,0.6012,1.0844,-0.5707,-0.1015,-0.4342,-0.267,-0.5928,-0.8386,0.1447,-0.0358,-0.7823,1,3.7879,1,1
9,0.4486,2.0345,0.1597,0.2336,0.7743,1.0346,1.3517,0.4572,1.8245,-0.6142,1.6762,1.0844,0.7871,0.5693,-0.4342,0.2621,1.2386,2.3693,1.2329,1.4903,-0.7823,2,2.1583,1.3333334,1
7,0.8608,0.2621,0.3485,-0.0424,-0.7784,-0.6576,0.5102,-0.5786,0.6797,-0.3035,0.6012,1.0844,0.6314,-0.1015,0.4637,-0.267,0.5012,-0.144,-0.5266,-0.445,-0.7823,1,-0.5582,1,1
4,0.0293,2.0345,1.314,1.1049,0.5121,1.0346,2.0871,2.0073,1.8245,-0.114,1.6762,1.0844,0.7871,0.5693,1.4083,-0.9827,-0.5928,-0.8738,-0.3152,2.7249,-0.7823,1,3.7879,1,1
8,0.3551,0.2621,1.314,1.8202,-0.3253,-0.67,0.5102,1.323,0.1744,0.6912,-0.9391,-0.6583,0.1956,-0.6545,0.4637,-0.267,-1.566,-0.8273,0.5761,-1.186,-0.7823,1,1.6842,1,1
5,1.3425,-0.9347,0.4394,0.7198,0.7743,0.6402,2.0871,2.0073,-0.6894,-1.1126,1.6762,1.0844,1.2643,0.5693,-0.2459,0.2621,1.2386,1.1262,0.8753,-0.0939,0.2907,2,-1.2356,1,1
9,0.1308,2.0345,1.314,1.8202,2.0165,0.3586,2.0871,2.0073,1.8245,2.0378,1.6762,1.0844,0.7871,1.0596,0.2734,1.7411,-0.5928,0.3858,1.4751,-1.0343,1.1625,2,-2.0409,1,1
8,0.743,-0.0424,-0.3673,-0.5072,0.2012,-0.6576,-0.3644,-0.1687,0.1744,-0.6142,0.6012,-0.6583,0.1956,-0.1015,-0.4342,-0.6723,0.7301,-0.5536,0.0337,-0.3184,-0.7823,2,-2.0409,1,1
4,0.7951,1.0294,-0.3971,-1.3315,0.5121,-0.6576,0.1494,0.1041,0.1744,-0.043,-0.4213,0.0083,1.2643,0.6291,0.8794,0.2621,-0.5928,-0.0328,-0.3152,-0.0553,0.2308,2,2.1583,1,1
